PWSSWGT,age,sex,education,marital_status,race,state_fips,metro_status,cbsa_code,labor_force_status_major,industry_major_recode,PRMJOCC1,hourly_earnings,use_laptop,use_desktop,use_tablet,use_smartphone,internet_at_home,internet_at_work,internet_at_school,internet_at_cafe,internet_while_traveling,HXINLICO,internet_elsewhere_home,internet_other_places,is_random_respondent,internet_usage_count,internet_user
21062471,43,1,43,1,1,40,3,0,1,5,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
20929775,49,2,43,1,1,40,3,0,1,8,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
21389443,35,2,41,1,1,40,3,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
27189713,31,1,35,1,1,40,1,36420,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23429650,37,2,34,1,1,40,1,36420,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45997189,49,2,39,6,2,40,1,46140,6,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1
22430773,47,1,40,1,3,40,3,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22719376,33,1,43,1,1,40,1,46140,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24805291,31,2,43,1,1,40,1,46140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24424199,48,1,43,1,1,40,1,46140,1,13,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
24073563,45,2,43,1,1,40,1,46140,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
28625416,37,1,43,1,1,40,1,46140,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24507750,32,2,40,1,4,40,1,46140,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28369708,44,2,44,1,1,40,1,46140,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
28329758,45,1,43,1,1,40,1,46140,1,11,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
18877479,49,1,46,6,1,40,1,46140,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
21314342,49,2,39,4,1,40,1,46140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
25621075,31,1,41,1,1,40,1,46140,1,6,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23430172,38,2,40,1,1,40,1,46140,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38879162,51,1,43,1,2,40,1,46140,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44675690,39,2,41,1,2,40,1,46140,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21965352,27,1,44,6,4,41,1,13460,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21965352,26,1,43,6,4,41,1,13460,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21965352,28,1,43,6,4,41,1,13460,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
25507434,39,2,42,4,1,41,1,38900,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26786944,28,1,39,6,1,41,1,38900,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27288857,50,2,40,1,7,41,1,38900,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23947183,50,1,43,1,1,41,1,38900,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
30514427,28,2,40,1,1,41,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24276617,50,2,42,1,1,41,1,21660,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
39306364,43,1,41,1,4,41,1,21660,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23050725,38,2,42,1,1,41,1,21660,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25229983,50,1,40,6,1,41,2,0,4,9,2,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
23499821,45,2,39,4,1,41,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
23598749,52,2,43,1,1,41,1,21660,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
21713170,54,2,40,1,1,41,1,41420,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
23646760,38,2,43,1,1,41,1,38900,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24710862,38,1,41,1,1,41,1,38900,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
28781652,44,2,41,4,1,41,1,38900,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
29849277,42,2,36,6,1,41,1,38900,2,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26108287,49,1,33,6,1,41,1,38900,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24090043,32,1,39,6,1,41,1,38900,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
26393940,32,2,40,6,1,41,1,38900,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
40585443,44,1,39,6,3,41,1,38900,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
33313071,47,1,39,6,3,41,1,38900,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27384586,47,1,39,6,1,41,1,38900,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
33313071,45,1,39,6,3,41,1,38900,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46856988,32,1,43,6,3,41,1,38900,1,8,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
37027200,35,1,39,6,3,41,1,38900,1,11,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23900265,41,1,44,4,1,41,1,38900,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36439121,43,1,40,1,7,41,1,38900,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25442104,41,2,44,1,1,41,1,38900,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7510417,42,2,43,5,4,46,1,43620,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9695949,25,1,39,6,1,46,1,43620,1,7,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5618378,37,2,40,4,1,46,1,43620,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
7686247,36,1,39,1,1,46,1,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
8965380,26,2,41,1,1,46,1,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
8433232,53,2,44,1,1,46,1,0,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7095660,43,2,39,6,1,46,1,0,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
6123375,36,2,43,1,1,46,1,43620,1,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9581676,37,1,43,1,1,46,1,43620,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31499674,26,2,39,1,1,53,1,28420,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36523007,42,2,39,1,1,53,1,28420,1,11,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
33435506,41,1,39,1,1,53,1,28420,1,6,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
54030624,40,1,44,1,4,53,1,42660,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
42198557,40,2,44,1,4,53,1,42660,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
3489776,33,2,46,6,1,56,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3526700,46,1,39,1,1,56,2,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3927696,44,2,43,1,1,56,2,0,1,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3489776,30,2,40,6,1,56,2,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3686443,30,1,39,6,1,56,2,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4751652,29,1,46,6,1,56,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3576796,28,2,46,6,1,56,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3245021,46,1,46,1,1,56,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3332301,45,2,46,1,1,56,2,0,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6828333,29,2,39,1,4,56,1,0,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
5181373,29,1,39,1,1,56,1,0,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
0,32,1,41,1,1,56,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3595396,34,2,44,1,1,56,1,0,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3473645,49,2,39,6,1,56,2,0,3,12,4,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
3011860,54,1,41,1,1,56,1,0,5,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
2918099,45,2,46,1,1,56,1,0,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3633438,46,1,43,1,1,56,1,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3946814,38,2,43,4,1,56,2,0,1,10,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,1
3898834,50,1,43,1,1,56,2,0,1,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3113419,49,2,43,1,1,56,2,0,1,8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3662309,29,2,39,6,1,56,2,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3923486,40,2,41,1,1,56,2,0,1,2,5,-1,0,0,0,0,0,1,1,1,1,1,1,1,-1,7,1
4609358,39,1,43,1,1,56,2,0,1,2,7,-1,0,0,0,0,0,1,1,1,1,1,1,1,20,7,1
34785096,32,2,40,2,2,1,1,12220,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43175152,31,1,39,6,2,1,1,12220,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18428516,50,2,40,4,1,1,1,12220,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31502286,52,2,42,1,2,1,1,33860,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17602101,39,1,43,1,1,1,1,33860,1,10,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1
15808207,37,2,45,1,1,1,1,33860,1,10,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,1
24337181,52,1,43,1,1,1,2,0,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
20386179,49,2,42,1,1,1,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18025233,32,2,43,1,1,1,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17529917,30,1,43,1,1,1,2,0,1,3,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17739039,39,1,39,6,1,1,2,0,1,9,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
19054089,53,2,42,3,1,1,2,0,1,4,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
28490740,42,2,39,6,2,1,2,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23724467,44,2,43,1,1,1,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
22113068,45,1,42,1,1,1,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17666294,32,1,36,4,1,1,2,0,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17739039,36,1,39,4,1,1,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17323644,36,1,39,5,1,1,2,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
17840950,52,2,43,3,1,1,2,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
34024152,32,1,39,1,1,1,2,0,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
36025293,32,2,39,1,1,1,2,0,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23680614,29,1,40,6,1,1,2,0,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
25212234,51,1,44,1,1,1,1,33860,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
26842339,53,2,43,1,1,1,1,33860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
23667538,48,2,42,4,2,1,1,13820,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22765756,25,1,39,6,1,1,1,13820,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20480359,47,2,40,4,1,1,1,13820,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
19082760,25,2,41,6,1,1,1,13820,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
34237294,25,1,39,6,2,1,1,22520,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35816792,33,2,42,6,2,1,1,22520,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37571520,43,2,40,1,1,1,1,26620,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
20792220,47,1,36,1,1,1,1,26620,2,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
34945796,31,2,40,6,2,1,1,12220,1,4,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43489144,35,2,40,6,2,1,1,12220,1,4,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
28230520,32,1,43,4,1,1,1,33660,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24240439,48,2,39,6,2,1,1,33660,5,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
23220093,46,2,40,1,2,1,1,33660,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
39101021,29,1,43,6,1,9,1,14860,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
32209778,44,2,43,1,1,9,1,14860,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28160783,51,1,45,1,1,9,1,14860,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29538221,40,2,33,5,1,9,1,14860,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27937292,54,2,42,1,1,9,1,14860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41491201,43,1,39,4,1,9,1,14860,4,9,3,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
46104181,52,2,44,1,1,9,1,14860,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35514920,54,1,44,1,1,9,1,14860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
122099029,36,1,42,6,2,9,1,14860,1,6,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
25993462,42,2,43,6,1,9,1,14860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31786839,43,1,41,6,1,9,1,14860,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32388870,51,1,43,1,1,9,1,14860,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
26772802,49,2,43,1,1,9,1,14860,1,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24065827,50,1,40,1,1,9,1,14860,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26772802,47,2,43,4,1,9,1,14860,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28862721,49,2,43,1,1,9,1,14860,1,8,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29042245,48,1,40,1,1,9,1,14860,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31434641,47,2,43,4,1,9,1,14860,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23762648,50,2,43,1,1,9,1,14860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29126040,51,2,36,6,1,9,1,14860,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
59554315,52,1,43,6,2,9,1,14860,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
32950299,36,2,46,6,1,9,1,14860,1,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
25928111,36,2,44,1,1,9,1,25540,1,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29407291,30,2,43,1,1,9,1,25540,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25928111,36,2,40,1,1,9,1,25540,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35653963,31,1,39,1,1,9,1,25540,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
42088534,32,2,44,6,2,9,1,25540,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32753381,29,2,43,6,1,9,2,0,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
23083936,39,2,40,1,1,9,1,25540,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
33560091,39,1,43,1,1,9,1,25540,1,9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37494790,32,1,43,1,1,9,1,35300,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29407291,30,2,46,1,1,9,1,35300,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31065230,39,2,43,1,1,9,1,35300,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32183473,42,1,41,1,1,9,1,35300,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
27459755,50,2,46,1,1,9,1,35300,1,13,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0
28781965,43,1,44,6,1,9,1,35300,7,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
69082060,40,2,39,4,2,9,1,35300,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
24286095,48,2,39,6,1,9,1,35300,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
31786839,43,1,39,1,1,9,1,35300,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25993462,44,2,39,1,1,9,1,35300,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29998822,31,2,41,6,1,9,1,35300,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
36813606,37,1,35,1,1,9,1,35300,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
29062012,44,2,35,1,1,9,1,35300,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
23507018,29,2,39,1,1,9,1,25540,1,12,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
37817480,31,1,38,1,1,9,1,25540,1,12,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37494790,33,1,43,1,1,9,1,25540,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29407291,31,2,43,1,1,9,1,25540,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29636282,47,2,46,4,1,9,1,25540,4,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
28160783,50,1,42,4,1,9,1,25540,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
29158492,45,2,43,6,1,9,1,25540,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42765826,54,2,40,1,1,9,1,49340,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32943322,54,1,43,1,1,9,1,49340,1,11,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9584957,30,1,41,4,1,10,1,20100,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6865496,50,1,39,4,1,10,1,20100,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7103511,50,2,43,1,1,10,1,20100,1,13,9,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
9922404,49,1,44,1,1,10,1,20100,1,13,8,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
9584398,33,1,43,1,1,10,1,41540,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9237821,34,2,44,1,1,10,1,41540,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9687150,53,1,43,1,2,10,1,20100,1,12,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
8606765,28,1,37,6,2,10,1,41540,1,9,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10615293,26,2,39,6,2,10,1,41540,4,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9518468,33,2,33,1,1,10,1,37980,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
10506291,26,2,43,6,1,10,1,37980,1,10,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,1
11093024,49,1,42,1,2,10,1,37980,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
14881981,48,2,39,1,2,10,1,37980,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
10307672,29,2,39,6,2,10,1,37980,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
9583483,53,2,43,5,2,10,1,37980,1,6,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
10411734,35,1,43,6,1,10,1,37980,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9033031,29,1,43,6,4,10,1,37980,1,10,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9734824,26,2,43,6,1,10,1,37980,1,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
10235829,44,1,40,6,4,10,1,37980,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9044315,47,1,42,1,1,10,1,37980,1,12,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7771319,45,2,39,5,1,10,1,37980,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
7486092,48,2,44,4,1,10,1,37980,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
9482254,49,1,39,1,1,10,1,37980,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
8080855,41,2,43,1,2,10,1,37980,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9408113,34,1,39,6,1,10,1,37980,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
9630540,33,2,43,6,1,10,1,37980,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
8274520,51,2,43,1,1,10,1,37980,1,13,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
6795350,54,2,33,1,1,10,1,37980,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
9982956,31,1,39,1,1,10,1,37980,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
8026774,31,2,32,1,1,10,1,37980,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
9158727,39,1,44,1,2,10,1,37980,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
13073744,31,2,42,1,4,10,1,37980,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7441896,41,1,39,1,2,10,1,41540,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
6682622,41,2,39,1,2,10,1,41540,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9922404,45,1,40,4,1,10,1,41540,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
10839271,41,1,36,6,1,10,1,41540,1,11,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,1
8814397,52,1,42,6,1,10,1,41540,7,11,3,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
9044315,45,1,43,6,1,10,1,41540,7,1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
8617489,35,2,41,6,1,10,1,41540,1,9,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0
10311480,39,1,37,6,1,10,1,41540,1,6,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0
10317154,44,1,40,4,1,10,1,41540,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
8163470,51,2,43,4,1,10,1,20100,1,8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
5493967,54,2,44,4,1,11,1,47900,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3933919,45,1,44,4,1,11,1,47900,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4525875,41,2,44,6,1,11,1,47900,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
4158059,32,1,43,1,1,11,1,47900,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3825849,31,2,46,1,1,11,1,47900,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
5609897,30,2,43,6,4,11,1,47900,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
4298239,31,1,43,6,1,11,1,47900,1,9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
