hrhhid2,HUFINAL,OCCURNUM,HUINTTYP,HURESPLI,HUPRSCNT,HUTYPEA,HUTYPB,HUTYPC,HUBUS,HUBUSL1,HUBUSL2,HUBUSL3,HUBUSL4,HRMIS,HRMONTH,HRYEAR4,HRLONGLK,qstnum,gereg,gestfips,gediv,hehousut,hxhousut,hephoneo,hxphoneo,hetelavl,hxtelavl,hetelhhd,hxtelhhd,hrhtype,hrintsta,hrnumhou,hefaminc,hxfaminc,hwhhwgt,hwhhwtln,PULINENO,PUCHINHH,PUWK,PUBUS1,PUDIS,PULAY,PUHROFF1,PUHROFF2,PUHROT1,PUHROT2,PUABSOT,PUBUSCK1,PUBUSCK2,PUBUSCK3,PUBUSCK4,PURETOT,PUHRCK1,PUHRCK2,PUHRCK3,PUHRCK4,PUHRCK5,PUHRCK6,PUHRCK7,PUHRCK12,PULAYDT,PULAY6M,PULAYAVR,PULK,PULKAVR,PULAYCK1,PULAYCK2,PULAYCK3,PUDWCK1,PUDWCK2,PUDWCK3,PUDWCK4,PUDWCK5,PUJHCK1,PUJHCK2,PUJHDP1O,PUJHCK3,PUJHCK4,PUJHCK5,PULKM2,PULKM3,PULKM4,PULKM5,PULKM6,PULKDK1,PULKDK2,PULKDK3,PULKDK4,PULKDK5,PULKDK6,PULKPS1,PULKPS2,PULKPS3,PULKPS4,PULKPS5,PULKPS6,PUIOCK1,PUIOCK2,PUIOCK3,PUIODP1,PUIODP2,PUIODP3,PUIO1MFG,PUIO2MFG,PUNLFCK1,PUNLFCK2,PUSLFPRX,PUDIS1,PUDIS2,PUBUS2OT,perrp,pxrrp,pxage,peafnow,pxafnow,pesex,pxsex,pemaritl,pxmaritl,pxrace1,pehspnon,pxhspnon,peeduca,pxeduca,peafever,pxafever,peafwhn1,pxafwhn1,peafwhn2,peafwhn3,peafwhn4,pespouse,pxspouse,penatvty,pxnatvty,pemntvty,pxmntvty,pefntvty,pxfntvty,pxinusyr,pedipged,pxdipged,pehgcomp,pxhgcomp,pecyc,pxcyc,pepar1,pxpar1,pepar2,pxpar2,pepar1typ,pxpar1typ,pepar2typ,pxpar2typ,prdasian,prmarsta,ptdtrace,prdthsp,prpertyp,prfamnum,prfamtyp,prfamrel,prnmchld,prchld,prcitflg,prcitshp,prinuyer,prtage,prtfage,pecohab,pxcohab,peabspdo,peabsrsn,pedwavl,pedwavr,pedwlko,pedwlkwk,pedwrsn,pedwwk,pedwwnto,pedw4wk,pehractt,pehract1,pehract2,pehravl,pehrftpt,pehrrsn1,pehrrsn2,pehrrsn3,pehruslt,pehrusl1,pehrusl2,pehrwant,pejhrsn,pejhwant,pejhwko,pelayavl,pelaydur,pelayfto,pelaylk,pelkavl,pelkdur,pelkfto,pelkll1o,pelkll2o,pelklwo,pelkm1,pemjnum,pemjot,pemlr,penlfact,penlfjh,penlfret,peret1,pxabspdo,pxabsrsn,pxdwavl,pxdwavr,pxdwlko,pxdwlkwk,pxdwrsn,pxdwwk,pxdwwnto,pxdw4wk,pxhractt,pxhract1,pxhract2,pxhravl,pxhrftpt,pxhrrsn1,pxhrrsn2,pxhrrsn3,pxhruslt,pxhrusl1,pxhrusl2,pxhrwant,pxjhrsn,pxjhwant,pxjhwko,pxlayavl,pxlaydur,pxlayfto,pxlaylk,pxlkavl,pxlkdur,pxlkfto,pxlkll1o,pxlkll2o,pxlklwo,pxlkm1,pxmjnum,pxmjot,pxmlr,pxnlfact,pxnlfjh,pxnlfret,pxret1,prabsrea,prcivlf,prdisc,premphrs,prempnot,prexplf,prftlf,prhrusl,prjobsea,prpthrs,prptrea,prunedur,pruntype,prwksch,prwkstat,prwntjob,peio1icd,peio2icd,peio1cow,peio2cow,pepdemp1,pepdemp2,pxio1icd,pxio2icd,pxio1ocd,pxio2ocd,pxio1cow,pxio2cow,pxpdemp1,pxpdemp2,pxnmemp1,pxnmemp2,prioelg,premp,prcow1,prcow2,prnagws,prnagpws,prdtcow1,prdtcow2,prmjind1,prmjind2,primind1,primind2,prmjocc1,prmjocc2,prdtind1,prdtind2,prdtocc1,prdtocc2,pragna,prsjmj,prcowpg,prmjocgr,peernper,peernhry,peernuot,peernwkp,peernrt,peernhro,peernlab,peerncov,pxernper,pxernhry,pxernuot,pxernwkp,pxernrt,pxernh2,pxernh1o,pxernhro,pxern,pxernlab,pxerncov,prerelg,prwernal,prhernal,peschlvl,peschenr,peschft,pxschlvl,pxschenr,pxschft,prnlfsch,pedisear,pediseye,pedisrem,pedisphy,pedisdrs,pedisout,pxdisear,pxdiseye,pxdisrem,pxdisphy,pxdisdrs,pxdisout,prdisflg,pecert1,pecert2,pecert3,pxcert1,pxcert2,pxcert3,pxtlwk,pxtlwkhr,pwsswgt,pwlgwgt,pwvetwgt,pworwgt,pwfmwgt,pwcmpwgt,pttlwk,pttlwkhr,prernmin,pternhly,pternh1o,pternh2,pternh1c,pternwa,ptern,ptern2,ptio1ocd,ptio2ocd,ptnmemp1,ptnmemp2,hrhhid,ptot,ptwk,pthr,gtcbsa,gtco,gtcbsast,gtcbsasz,gtcsa,gtmetsta,gtindvpc
18011,201,3,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,8,3,1,6,1,0,1,0,-1,1,1,0,1,1,3,16,0,17155052,1,3,9,2,-1,-1,2,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,48,0,0,2,0,2,0,6,0,0,2,0,42,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,-1,1,-1,1,4,0,1,0,2,0,1,0,1,0,-1,7,1,-1,2,1,1,3,0,0,0,1,0,23,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,2,1,1,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,30544290,45711485,30876776,0,30544290,30883630,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.01986E+14,0,0,0,19300,3,4,2,380,1,0
18011,218,1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,7,1,2026,2,9,3,1,6,1,0,1,0,-1,1,-1,1,0,2,2,-1,3,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1.70307E+14,0,0,0,0,0,3,0,0,2,0
18011,226,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,6,1,2026,2,10,3,1,6,1,0,0,0,-1,1,-1,1,0,3,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,2.00581E+13,0,0,0,19300,3,4,2,380,1,0
18011,219,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2026,2,11,3,1,6,1,0,0,0,-1,1,-1,1,0,2,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57277E+13,0,0,0,19300,3,4,2,380,1,0
18011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,8,1,2026,2,12,3,1,6,1,0,1,0,-1,1,1,0,7,1,1,14,0,20093564,1,1,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,1,-1,-1,-1,41,0,0,2,0,2,0,4,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,5,1,-1,2,0,2,0,0,0,0,1,0,55,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,38,-1,-1,-1,-1,-1,-1,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,17,1,1,1,3,-1,-1,-1,-1,-1,1,2,-1,7860,-1,3,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,3,-1,1,-1,9,-1,10,-1,15,-1,2,-1,40,-1,10,-1,2,1,2,1,5,2,2,-1,2,-1,1,-1,0,0,0,1,0,1,1,1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,1,1,1,20,20,20,0,-1,20093564,30071305,20010232,77961787,20093564,20046981,2,-1,-1,-1,-1,-1,-1,173000,-1,-1,3150,-1,-1,-1,7.1805E+14,0,0,0,19300,3,4,2,380,1,0
19011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,4,1,2026,2,13,3,1,6,1,0,1,0,-1,1,1,0,1,1,2,14,0,28442957,1,1,9,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,40,0,0,2,0,2,0,1,0,0,2,0,40,0,2,0,-1,1,-1,-1,-1,2,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,3,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,0,0,0,1,0,68,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,2,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,28442957,42566705,28607575,116877149,28442957,28605793,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.30141E+14,0,0,0,33660,97,1,3,380,1,0
19011,201,2,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,4,1,2026,2,13,3,1,6,1,0,1,0,-1,1,1,0,1,1,2,14,0,28442957,1,2,9,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,42,0,0,2,0,1,0,1,0,0,2,0,38,0,1,0,4,0,-1,-1,-1,1,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,2,0,0,0,1,0,79,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,2,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,17992417,26820990,17243070,73688258,28442957,18152911,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.30141E+14,0,0,0,33660,97,1,3,380,1,0
19011,226,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,3,1,2026,2,14,3,1,6,1,0,0,0,-1,1,-1,1,0,3,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,6.27997E+13,0,0,0,19300,3,4,2,380,1,0
19011,226,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,3,1,2026,2,15,3,1,6,1,0,0,0,-1,1,-1,1,0,3,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,6.12021E+14,0,0,0,19300,3,4,2,380,1,0
19011,226,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,4,1,2026,2,16,3,1,6,1,0,0,0,-1,1,-1,1,0,3,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,6.21532E+14,0,0,0,19300,3,4,2,380,1,0
19011,226,1,2,-1,0,-1,1,-1,-1,-1,-1,-1,-1,4,1,2026,2,17,3,1,6,5,0,0,0,-1,1,-1,1,0,3,0,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1.9163E+14,0,0,0,19300,3,4,2,380,1,0
18011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,18,3,1,6,5,0,1,0,-1,1,1,41,1,1,2,14,0,26821404,1,1,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,1,-1,-1,-1,40,0,0,2,0,2,0,1,0,0,2,0,42,0,2,0,-1,1,-1,-1,-1,2,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,3,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,0,0,0,1,0,54,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,7690,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,9,-1,14,-1,5,-1,38,-1,17,-1,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,23,23,23,23,0,0,2,1,1,1,43,41,41,1,1,26821404,40139947,26197896,0,26821404,26305714,1,40,-1,-1,-1,-1,-1,-1,-1,-1,5140,-1,-1,-1,3.1102E+14,0,0,0,13820,0,2,5,0,1,0
18011,201,2,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,18,3,1,6,5,0,1,0,-1,1,1,41,1,1,2,14,0,26821404,1,2,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,2,-1,-1,-1,42,0,0,2,0,1,0,1,0,0,2,0,39,23,2,0,-1,1,-1,-1,-1,1,0,57,-1,57,-1,57,-1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,2,0,0,0,1,0,51,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,6170,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,6,-1,8,-1,10,-1,23,-1,22,-1,2,1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,23,23,23,23,0,0,2,1,1,1,43,41,41,0,-1,28999162,43228558,28503255,0,26821404,28829727,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,9130,-1,-1,-1,3.1102E+14,0,0,0,13820,0,2,5,0,1,0
19011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,3,1,2026,2,19,3,1,6,1,0,1,0,-1,1,1,0,1,1,2,15,0,38399491,1,1,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,1,-1,-1,-1,40,0,0,2,0,2,0,1,0,0,2,0,39,0,2,0,-1,1,-1,-1,-1,2,0,57,-1,57,-1,57,-1,-1,2,0,6,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,0,0,0,1,0,44,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,4270,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,5,-1,6,-1,5,-1,21,-1,17,-1,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,-1,38399491,57467296,38137405,0,38399491,38183816,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,5120,-1,-1,-1,4.90271E+14,0,0,0,26620,0,2,3,0,1,0
